errorrate,iterations,density,l,c,m,gamma,erasures,maxiterations,tests,efficiency,fsum,fcorrupt,pcons,pdes,degree,activities,alphabetsize,winners,poolsize,efficacy,refficacy,retrievedproportion,eta,aeta
.7989999999999999,1,.29160635811941965,256,8,5125,1,4,1,1000,.3033972562673581,sum_of_sum!,erase_clusters!,.05,0,0,2,32640,0,1,.06098284850973899,.12196569701947799,1030.1250000000005,.06098284850973899,.06733947027650773
.03300000000000003,1,.2719355991908482,256,8,5200,1,4,1,1000,.3077778212695347,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.29762115316764004,.5952423063352801,5028.4,.29762115316764004,.32870747951791424
.22999999999999998,1,.2763546534946987,256,8,5200,1,4,1,1000,.3077778212695347,sum_of_sum!,erase_clusters!,.01,0,0,2,32640,0,1,.2369889223775417,.4739778447550834,4004,.2369889223775417,.26174225359751185
.42400000000000004,1,.2809246608189174,256,8,5200,1,4,1,1000,.3077778212695347,sum_of_sum!,erase_clusters!,.02,0,0,2,32640,0,1,.17728002505125195,.3545600501025039,2995.2,.17728002505125195,.19579680269112573
.563,1,.2854031154087612,256,8,5200,1,4,1,1000,.3077778212695347,sum_of_sum!,erase_clusters!,.03,0,0,2,32640,0,1,.13449890789478666,.2689978157895733,2272.4,.13449890789478666,.14854722704170478
.7010000000000001,1,.29011317661830355,256,8,5200,1,4,1,1000,.3077778212695347,sum_of_sum!,erase_clusters!,.04,0,0,2,32640,0,1,.09202556855959085,.1840511371191817,1554.7999999999997,.09202556855959085,.10163757639695588
.843,1,.2945714678083147,256,8,5200,1,4,1,1000,.3077778212695347,sum_of_sum!,erase_clusters!,.05,0,0,2,32640,0,1,.048321117939316954,.09664223587863391,816.4000000000001,.048321117939316954,.05336822573351866
.04600000000000004,1,.2763726370675223,256,8,5300,1,4,1,1000,.31361725371650945,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.29919086004555,.5983817200911,5056.2,.29919086004555,.33052477088904575
.24,1,.28086771283830914,256,8,5300,1,4,1,1000,.31361725371650945,sum_of_sum!,erase_clusters!,.01,0,0,2,32640,0,1,.23834911282454718,.47669822564909436,4028,.23834911282454718,.2633111382344599
.40800000000000003,1,.2850938524518694,256,8,5300,1,4,1,1000,.31361725371650945,sum_of_sum!,erase_clusters!,.02,0,0,2,32640,0,1,.1856614142001736,.3713228284003472,3137.6,.1856614142001736,.20510551820368456
.602,1,.2897131783621652,256,8,5300,1,4,1,1000,.31361725371650945,sum_of_sum!,erase_clusters!,.03,0,0,2,32640,0,1,.12481966697917077,.24963933395834154,2109.4,.12481966697917077,.13789188554909876
.734,1,.29455593654087614,256,8,5300,1,4,1,1000,.31361725371650945,sum_of_sum!,erase_clusters!,.04,0,0,2,32640,0,1,.08342218948859152,.16684437897718304,1409.8000000000002,.08342218948859152,.09215889838206098
.817,1,.298694338117327,256,8,5300,1,4,1,1000,.31361725371650945,sum_of_sum!,erase_clusters!,.05,0,0,2,32640,0,1,.057391957430121245,.11478391486024249,969.9000000000003,.057391957430121245,.06340255039066603
.062000000000000055,1,.28033665248325895,256,8,5400,1,4,1,1000,.31945520266714716,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.29964898010178403,.5992979602035681,5065.2,.29964898010178403,.33111310262790133
.262,1,.28519630432128906,256,8,5400,1,4,1,1000,.31945520266714716,sum_of_sum!,erase_clusters!,.01,0,0,2,32640,0,1,.2357579395683546,.4715158791367092,3985.2,.2357579395683546,.2605132939652358
.42600000000000005,1,.2893404279436384,256,8,5400,1,4,1,1000,.31945520266714716,sum_of_sum!,erase_clusters!,.02,0,0,2,32640,0,1,.18336728633094246,.3667345726618849,3099.6,.18336728633094246,.20262145086185004
.64,1,.2938630240304129,256,8,5400,1,4,1,1000,.31945520266714716,sum_of_sum!,erase_clusters!,.03,0,0,2,32640,0,1,.11500387296017298,.23000774592034595,1944,.11500387296017298,.12707965559279796
.736,1,.2982826232910156,256,8,5400,1,4,1,1000,.31945520266714716,sum_of_sum!,erase_clusters!,.04,0,0,2,32640,0,1,.08433617350412685,.1686723470082537,1425.6000000000001,.08433617350412685,.0931917474347185
.855,1,.30233192443847656,256,8,5400,1,4,1,1000,.31945520266714716,sum_of_sum!,erase_clusters!,.05,0,0,2,32640,0,1,.04632100438673634,.09264200877347269,783.0000000000001,.04632100438673634,.051184861280432516
.06000000000000005,1,.2851884024483817,256,8,5500,1,4,1,1000,.32529169559677296,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.30577419386096655,.6115483877219331,5170,.30577419386096655,.3379638988759081
.29200000000000004,1,.2894368852887835,256,8,5500,1,4,1,1000,.32529169559677296,sum_of_sum!,erase_clusters!,.01,0,0,2,32640,0,1,.23030652048251524,.4606130409650305,3894,.23030652048251524,.2545515323448329
.493,1,.2937224251883371,256,8,5500,1,4,1,1000,.32529169559677296,sum_of_sum!,erase_clusters!,.02,0,0,2,32640,0,1,.16492288966756388,.32984577933512776,2788.5,.16492288966756388,.18228478375541002
.619,1,.2982861655099051,256,8,5500,1,4,1,1000,.32529169559677296,sum_of_sum!,erase_clusters!,.03,0,0,2,32640,0,1,.1239361360223705,.247872272044741,2095.5,.1239361360223705,.13698323986353297
.751,1,.3023676191057478,256,8,5500,1,4,1,1000,.32529169559677296,sum_of_sum!,erase_clusters!,.04,0,0,2,32640,0,1,.08099763220359646,.16199526440719292,1369.5,.08099763220359646,.08952447959585226
.849,1,.30671473911830355,256,8,5500,1,4,1,1000,.32529169559677296,sum_of_sum!,erase_clusters!,.05,0,0,2,32640,0,1,.049119046035112725,.09823809207022545,830.5000000000001,.049119046035112725,.054289945457725676
.06000000000000005,1,.28978729248046875,256,8,5600,1,4,1,1000,.3311267589814409,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.31125915344255445,.6225183068851089,5264,.31125915344255445,.3441086970372882
.31599999999999995,1,.2938096182686942,256,8,5600,1,4,1,1000,.3311267589814409,sum_of_sum!,erase_clusters!,.01,0,0,2,32640,0,1,.22649070314330558,.45298140628661115,3830.4,.22649070314330558,.25039398805692037
.511,1,.2980809892926897,256,8,5600,1,4,1,1000,.3311267589814409,sum_of_sum!,erase_clusters!,.02,0,0,2,32640,0,1,.1619209851419246,.3238419702838492,2738.4,.1619209851419246,.1790097370757808
.639,1,.30187770298549105,256,8,5600,1,4,1,1000,.3311267589814409,sum_of_sum!,erase_clusters!,.03,0,0,2,32640,0,1,.11953675999230017,.23907351998460033,2021.6,.11953675999230017,.13215238258559686
.789,1,.3066651480538504,256,8,5600,1,4,1,1000,.3311267589814409,sum_of_sum!,erase_clusters!,.04,0,0,2,32640,0,1,.06986774614508402,.13973549229016805,1181.6,.06986774614508402,.07724142029241256
.879,1,.3107994624546596,256,8,5600,1,4,1,1000,.3311267589814409,sum_of_sum!,erase_clusters!,.05,0,0,2,32640,0,1,.04006633783675435,.0801326756735087,677.6,.04006633783675435,.04429484291650199
.07699999999999996,1,.2937812805175781,256,8,5700,1,4,1,1000,.336960418351478,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.3110144661384142,.6220289322768284,5261.1,.3110144661384142,.3439191234769904
.30700000000000005,1,.2980853489467076,256,8,5700,1,4,1,1000,.336960418351478,sum_of_sum!,erase_clusters!,.01,0,0,2,32640,0,1,.23351356991757424,.4670271398351485,3950.1,.23351356991757424,.25821880018369914
.513,1,.301830564226423,256,8,5700,1,4,1,1000,.336960418351478,sum_of_sum!,erase_clusters!,.02,0,0,2,32640,0,1,.16409972373716977,.32819944747433955,2775.9,.16409972373716977,.18146111932101225
.688,1,.3057746887207031,256,8,5700,1,4,1,1000,.336960418351478,sum_of_sum!,erase_clusters!,.03,0,0,2,32640,0,1,.10513165052566116,.21026330105132232,1778.4000000000003,.10513165052566116,.11625435159785592
.798,1,.3099316188267299,256,8,5700,1,4,1,1000,.336960418351478,sum_of_sum!,erase_clusters!,.04,0,0,2,32640,0,1,.06806600450699854,.13613200901399708,1151.3999999999999,.06806600450699854,.07526724045758618
.887,1,.31442151750837055,256,8,5700,1,4,1,1000,.336960418351478,sum_of_sum!,erase_clusters!,.05,0,0,2,32640,0,1,.03807652727371701,.07615305454743403,644.0999999999999,.03807652727371701,.04210494144409525
.09099999999999997,1,.2980940682547433,256,8,5800,1,4,1,1000,.3427926983412703,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.3115985627922147,.6231971255844294,5272.2,.3115985627922147,.34464473262157885
.33299999999999996,1,.3021954127720424,256,8,5800,1,4,1,1000,.3427926983412703,sum_of_sum!,erase_clusters!,.01,0,0,2,32640,0,1,.2286427297936273,.4572854595872546,3868.6000000000004,.2286427297936273,.25289112943739617
.581,1,.30641937255859375,256,8,5800,1,4,1,1000,.3427926983412703,sum_of_sum!,erase_clusters!,.02,0,0,2,32640,0,1,.14363014060499227,.28726028120998454,2430.2000000000003,.14363014060499227,.15886264352963866
.6719999999999999,1,.31054442269461496,256,8,5800,1,4,1,1000,.3427926983412703,sum_of_sum!,erase_clusters!,.03,0,0,2,32640,0,1,.11243600505593668,.22487201011187335,1902.4000000000003,.11243600505593668,.12436025555542121
.8049999999999999,1,.31427219935825895,256,8,5800,1,4,1,1000,.3427926983412703,sum_of_sum!,erase_clusters!,.04,0,0,2,32640,0,1,.06684457617654772,.13368915235309545,1131.0000000000005,.06684457617654772,.0739336885161803
.889,1,.3182539258684431,256,8,5800,1,4,1,1000,.3427926983412703,sum_of_sum!,erase_clusters!,.05,0,0,2,32640,0,1,.038049989515881,.076099979031762,643.8,.038049989515881,.042085330386133386
.09299999999999997,1,.3022847856794085,256,8,5900,1,4,1,1000,.3486236227356133,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.31620162582120126,.6324032516424025,5351.3,.31620162582120126,.3498155149041871
.361,1,.3062068394252232,256,8,5900,1,4,1,1000,.3486236227356133,sum_of_sum!,erase_clusters!,.01,0,0,2,32640,0,1,.22277049492805692,.44554098985611384,3770.1,.22277049492805692,.24645216540658826
.5900000000000001,1,.31019292558942524,256,8,5900,1,4,1,1000,.3486236227356133,sum_of_sum!,erase_clusters!,.02,0,0,2,32640,0,1,.14293568532160142,.28587137064320284,2418.9999999999995,.14293568532160142,.1581304973657295
.7110000000000001,1,.3142768314906529,256,8,5900,1,4,1,1000,.3486236227356133,sum_of_sum!,erase_clusters!,.03,0,0,2,32640,0,1,.10075222697059222,.20150445394118444,1705.0999999999995,.10075222697059222,.11146271643584349
.825,1,.3182626451764788,256,8,5900,1,4,1,1000,.3486236227356133,sum_of_sum!,erase_clusters!,.04,0,0,2,32640,0,1,.061009133978732345,.12201826795746469,1032.5000000000002,.061009133978732345,.06749472448537239
.884,1,.3220819745744978,256,8,5900,1,4,1,1000,.3486236227356133,sum_of_sum!,erase_clusters!,.05,0,0,2,32640,0,1,.04044034023733114,.08088068047466228,684.4,.04044034023733114,.04473936023030397
.136,1,.3172645568847656,256,8,6250,1,4,1,1000,.3690215077414991,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.3188345826886552,.6376691653773104,5400,.3188345826886552,.3529990433133276
.44399999999999995,1,.3208258492606027,256,8,6250,1,4,1,1000,.3690215077414991,sum_of_sum!,erase_clusters!,.01,0,0,2,32640,0,1,.20517595830427351,.41035191660854703,3475.0000000000005,.20517595830427351,.22716142139144696
.637,1,.32440076555524555,256,8,6250,1,4,1,1000,.3690215077414991,sum_of_sum!,erase_clusters!,.02,0,0,2,32640,0,1,.13395480731016418,.26790961462032836,2268.75,.13395480731016418,.14830862583650223
.777,1,.3280778612409319,256,8,6250,1,4,1,1000,.3690215077414991,sum_of_sum!,erase_clusters!,.03,0,0,2,32640,0,1,.0822917962263543,.1645835924527086,1393.7499999999998,.0822917962263543,.0911097067811019
.873,1,.3320328848702567,256,8,6250,1,4,1,1000,.3690215077414991,sum_of_sum!,erase_clusters!,.04,0,0,2,32640,0,1,.046865731483170386,.09373146296634077,793.75,.046865731483170386,.05188759085739885
.933,1,.3353418622698103,256,8,6250,1,4,1,1000,.3690215077414991,sum_of_sum!,erase_clusters!,.05,0,0,2,32640,0,1,.02472444101868042,.04944888203736084,418.74999999999966,.02472444101868042,.027373768405084414
.16200000000000003,1,.3273026602608817,256,8,6500,1,4,1,1000,.38358193680814473,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.32144166304522526,.6428833260904505,5447,.32144166304522526,.35607144239401767
.502,1,.33058411734444754,256,8,6500,1,4,1,1000,.38358193680814473,sum_of_sum!,erase_clusters!,.01,0,0,2,32640,0,1,.1910238045304561,.3820476090609122,3237,.1910238045304561,.21160331540837807
.7050000000000001,1,.3340827396937779,256,8,6500,1,4,1,1000,.38358193680814473,sum_of_sum!,erase_clusters!,.02,0,0,2,32640,0,1,.11315667135840267,.22631334271680534,1917.4999999999995,.11315667135840267,.12534734547283435
.837,1,.3378350394112723,256,8,6500,1,4,1,1000,.38358193680814473,sum_of_sum!,erase_clusters!,.03,0,0,2,32640,0,1,.0625238556997276,.1250477113994552,1059.5000000000002,.0625238556997276,.06925971970193902
.899,1,.3415957859584263,256,8,6500,1,4,1,1000,.38358193680814473,sum_of_sum!,erase_clusters!,.04,0,0,2,32640,0,1,.03874177561762261,.07748355123524522,656.4999999999999,.03874177561762261,.042915531839851764
.963,1,.3446230207170759,256,8,6500,1,4,1,1000,.38358193680814473,sum_of_sum!,erase_clusters!,.05,0,0,2,32640,0,1,.014192531661901368,.028385063323802737,240.50000000000023,.014192531661901368,.015721531466084328
.006000000000000005,1,.21640450613839285,256,8,4000,1,4,1,1000,.23757726006689622,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.23615179650649484,.4723035930129897,3976,.23615179650649484,.259911888187739
.07399999999999995,1,.22250911167689733,256,8,4000,1,4,1,1000,.23757726006689622,sum_of_sum!,erase_clusters!,.01,0,0,2,32640,0,1,.21999654282194592,.43999308564389183,3704,.21999654282194592,.2421311956356603
.16300000000000003,1,.2280017307826451,256,8,4000,1,4,1,1000,.23757726006689622,sum_of_sum!,erase_clusters!,.02,0,0,2,32640,0,1,.19885216667599212,.39770433335198424,3348,.19885216667599212,.2188594068542631
.277,1,.23371342250279017,256,8,4000,1,4,1,1000,.23757726006689622,sum_of_sum!,erase_clusters!,.03,0,0,2,32640,0,1,.17176835902836596,.3435367180567319,2892,.17176835902836596,.18905059875224878
.42400000000000004,1,.23903438023158483,256,8,4000,1,4,1,1000,.23757726006689622,sum_of_sum!,erase_clusters!,.04,0,0,2,32640,0,1,.13684450179853222,.27368900359706444,2304,.13684450179853222,.15061292514701977
.56,1,.24505206516810826,256,8,4000,1,4,1,1000,.23757726006689622,sum_of_sum!,erase_clusters!,.05,0,0,2,32640,0,1,.10453399442943433,.20906798885886865,1759.9999999999998,.10453399442943433,.11505154004286232
.01100000000000001,1,.22611454554966517,256,8,4200,1,4,1,1000,.24929501468425916,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.2465527695227323,.4931055390454646,4153.8,.2465527695227323,.27153470853979633
.08499999999999996,1,.2314575740269252,256,8,4200,1,4,1,1000,.24929501468425916,sum_of_sum!,erase_clusters!,.01,0,0,2,32640,0,1,.22810493843609714,.4562098768721943,3843,.22810493843609714,.25121765249131817
.21099999999999997,1,.2371978759765625,256,8,4200,1,4,1,1000,.24929501468425916,sum_of_sum!,erase_clusters!,.02,0,0,2,32640,0,1,.19669376658588048,.39338753317176095,3313.8,.19669376658588048,.21662374624661204
.367,1,.24240847996303014,256,8,4200,1,4,1,1000,.24929501468425916,sum_of_sum!,erase_clusters!,.03,0,0,2,32640,0,1,.15780374429513605,.3156074885902721,2658.6,.15780374429513605,.1737931956579283
.46799999999999997,1,.24800573076520646,256,8,4200,1,4,1,1000,.24929501468425916,sum_of_sum!,erase_clusters!,.04,0,0,2,32640,0,1,.13262494781202588,.26524989562405177,2234.4,.13262494781202588,.14606315969987024
.603,1,.25329290117536274,256,8,4200,1,4,1,1000,.24929501468425916,sum_of_sum!,erase_clusters!,.05,0,0,2,32640,0,1,.09897012082965088,.19794024165930177,1667.4,.09897012082965088,.10899826015197084
.017000000000000015,1,.23562349591936385,256,8,4400,1,4,1,1000,.2610052787892036,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.2565681890497871,.5131363780995742,4325.2,.2565681890497871,.28273915965533425
.11599999999999999,1,.24083573477608816,256,8,4400,1,4,1,1000,.2610052787892036,sum_of_sum!,erase_clusters!,.01,0,0,2,32640,0,1,.23072866644965598,.46145733289931196,3889.6,.23072866644965598,.25426390349472583
.249,1,.24601990836007254,256,8,4400,1,4,1,1000,.2610052787892036,sum_of_sum!,erase_clusters!,.02,0,0,2,32640,0,1,.1960149643706919,.3920299287413838,3304.4,.1960149643706919,.21600926643047408
.372,1,.2514269692557199,256,8,4400,1,4,1,1000,.2610052787892036,sum_of_sum!,erase_clusters!,.03,0,0,2,32640,0,1,.16391131507961987,.32782263015923974,2763.2,.16391131507961987,.1806309178672939
.521,1,.25663321358816965,256,8,4400,1,4,1,1000,.2610052787892036,sum_of_sum!,erase_clusters!,.04,0,0,2,32640,0,1,.12502152854002851,.25004305708005703,2107.6,.12502152854002851,.13777421920132765
.617,1,.2619707924979074,256,8,4400,1,4,1,1000,.2610052787892036,sum_of_sum!,erase_clusters!,.05,0,0,2,32640,0,1,.09996502177626498,.19993004355252997,1685.2,.09996502177626498,.11016184959104071
.019000000000000017,1,.24466705322265625,256,8,4600,1,4,1,1000,.2727083930999647,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.2675269336310654,.5350538672621308,4512.6,.2675269336310654,.29498953386217075
.135,1,.24974496023995535,256,8,4600,1,4,1,1000,.2727083930999647,sum_of_sum!,erase_clusters!,.01,0,0,2,32640,0,1,.23589276003146947,.47178552006293895,3979,.23589276003146947,.2601079987673575
.256,1,.25481224060058594,256,8,4600,1,4,1,1000,.2727083930999647,sum_of_sum!,erase_clusters!,.02,0,0,2,32640,0,1,.20289504446637374,.4057900889327475,3422.4,.20289504446637374,.2237229492288023
.42700000000000005,1,.26037706647600445,256,8,4600,1,4,1,1000,.2727083930999647,sum_of_sum!,erase_clusters!,.03,0,0,2,32640,0,1,.15626190924627975,.3125238184925595,2635.7999999999997,.15626190924627975,.17230275525282757
.5529999999999999,1,.26499693734305246,256,8,4600,1,4,1,1000,.2727083930999647,sum_of_sum!,erase_clusters!,.04,0,0,2,32640,0,1,.12190065171568423,.24380130343136847,2056.2000000000003,.12190065171568423,.13441419127053042
.716,1,.2704582214355469,256,8,4600,1,4,1,1000,.2727083930999647,sum_of_sum!,erase_clusters!,.05,0,0,2,32640,0,1,.07744918364038998,.15489836728077996,1306.4,.07744918364038998,.08539962040454283
.02200000000000002,1,.25388663155691965,256,8,4800,1,4,1,1000,.2844046686777387,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.27814776596682844,.5562955319336569,4694.4,.27814776596682844,.3068738349870528
.15200000000000002,1,.25899832589285715,256,8,4800,1,4,1,1000,.2844046686777387,sum_of_sum!,erase_clusters!,.01,0,0,2,32640,0,1,.24117515903872244,.4823503180774449,4070.4,.24117515903872244,.2660828344264016
.345,1,.26375389099121094,256,8,4800,1,4,1,1000,.2844046686777387,sum_of_sum!,erase_clusters!,.02,0,0,2,32640,0,1,.18628505798391887,.37257011596783773,3144,.18628505798391887,.20552388744020408
.494,1,.2687416076660156,256,8,4800,1,4,1,1000,.2844046686777387,sum_of_sum!,erase_clusters!,.03,0,0,2,32640,0,1,.1439087623509358,.2878175247018716,2428.8,.1439087623509358,.15877112525915002
.629,1,.27373695373535156,256,8,4800,1,4,1,1000,.2844046686777387,sum_of_sum!,erase_clusters!,.04,0,0,2,32640,0,1,.10551413207944106,.21102826415888212,1780.8,.10551413207944106,.11641124006155071
.75,1,.27856690543038504,256,8,4800,1,4,1,1000,.2844046686777387,sum_of_sum!,erase_clusters!,.05,0,0,2,32640,0,1,.07110116716943468,.14220233433886936,1200,.07110116716943468,.07844423184740613
.0020000000000000018,1,.16740798950195312,256,8,3000,1,4,1,1000,.1788614775131568,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.1785037545581305,.357007509116261,2994,.1785037545581305,.19571835845927832
.017000000000000015,1,.17387117658342635,256,8,3000,1,4,1,1000,.1788614775131568,sum_of_sum!,erase_clusters!,.01,0,0,2,32640,0,1,.17582083239543314,.3516416647908663,2949,.17582083239543314,.1927766997650006
.05800000000000005,1,.18047005789620535,256,8,3000,1,4,1,1000,.1788614775131568,sum_of_sum!,erase_clusters!,.02,0,0,2,32640,0,1,.16848751181739371,.33697502363478743,2826,.16848751181739371,.18473616600064147
.125,1,.1871493203299386,256,8,3000,1,4,1,1000,.1788614775131568,sum_of_sum!,erase_clusters!,.03,0,0,2,32640,0,1,.15650379282401222,.31300758564802444,2625,.15650379282401222,.17159675716620093
.20999999999999996,1,.1938795362200056,256,8,3000,1,4,1,1000,.1788614775131568,sum_of_sum!,erase_clusters!,.04,0,0,2,32640,0,1,.1413005672353939,.2826011344707878,2370,.1413005672353939,.15492735789862713
.29600000000000004,1,.20053563799176896,256,8,3000,1,4,1,1000,.1788614775131568,sum_of_sum!,erase_clusters!,.05,0,0,2,32640,0,1,.12591848016926238,.25183696033852476,2112,.12591848016926238,.13806184805143482
.0020000000000000018,1,.17751366751534597,256,8,3200,1,4,1,1000,.1906232060984517,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.1902419596862548,.3804839193725096,3193.6,.1902419596862548,.2087662490232302
.027000000000000024,1,.18372535705566406,256,8,3200,1,4,1,1000,.1906232060984517,sum_of_sum!,erase_clusters!,.01,0,0,2,32640,0,1,.1854763795337935,.370952759067587,3113.6,.1854763795337935,.20353663356673646
.08399999999999996,1,.1903566632952009,256,8,3200,1,4,1,1000,.1906232060984517,sum_of_sum!,erase_clusters!,.02,0,0,2,32640,0,1,.17461085678618177,.34922171357236353,2931.2000000000003,.17461085678618177,.19161311032593073
.135,1,.19695581708635604,256,8,3200,1,4,1,1000,.1906232060984517,sum_of_sum!,erase_clusters!,.03,0,0,2,32640,0,1,.16488907327516072,.32977814655032145,2768,.16488907327516072,.1809446947946835
.22599999999999998,1,.2032181876046317,256,8,3200,1,4,1,1000,.1906232060984517,sum_of_sum!,erase_clusters!,.04,0,0,2,32640,0,1,.14754236152020161,.29508472304040323,2476.8,.14754236152020161,.16190889453304627
.345,1,.2096080780029297,256,8,3200,1,4,1,1000,.1906232060984517,sum_of_sum!,erase_clusters!,.05,0,0,2,32640,0,1,.12485819999448587,.24971639998897174,2096,.12485819999448587,.13701592496013607
.0020000000000000018,1,.18734141758510045,256,8,3400,1,4,1,1000,.20237510069551506,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.20197035049412404,.4039407009882481,3393.2,.20197035049412404,.2218141395871821
.040000000000000036,1,.1937424795968192,256,8,3400,1,4,1,1000,.20237510069551506,sum_of_sum!,erase_clusters!,.01,0,0,2,32640,0,1,.19428009666769447,.38856019333538894,3264,.19428009666769447,.21336831062494468
.10899999999999999,1,.19979040963309153,256,8,3400,1,4,1,1000,.20237510069551506,sum_of_sum!,erase_clusters!,.02,0,0,2,32640,0,1,.18031621471970394,.3606324294394079,3029.4,.18031621471970394,.1980324632987768
.17700000000000005,1,.20595686776297434,256,8,3400,1,4,1,1000,.20237510069551506,sum_of_sum!,erase_clusters!,.03,0,0,2,32640,0,1,.1665547078724089,.3331094157448178,2798.2,.1665547078724089,.18291887462950987
.31399999999999995,1,.2123938969203404,256,8,3400,1,4,1,1000,.20237510069551506,sum_of_sum!,erase_clusters!,.04,0,0,2,32640,0,1,.13882931907712334,.2776586381542467,2332.4,.13882931907712334,.15246943863407508
.405,1,.21877588544573104,256,8,3400,1,4,1,1000,.20237510069551506,sum_of_sum!,erase_clusters!,.05,0,0,2,32640,0,1,.12041318491383146,.24082636982766292,2023,.12041318491383146,.1322439008560855
.0020000000000000018,1,.19718551635742188,256,8,3600,1,4,1,1000,.21411774046388563,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.21368950498295786,.4273790099659157,3592.8,.21368950498295786,.234862030151134
.052000000000000046,1,.20328031267438615,256,8,3600,1,4,1,1000,.21411774046388563,sum_of_sum!,erase_clusters!,.01,0,0,2,32640,0,1,.20298361795976355,.4059672359195271,3412.7999999999997,.20298361795976355,.22309539537402304
.09399999999999997,1,.2095541272844587,256,8,3600,1,4,1,1000,.21411774046388563,sum_of_sum!,erase_clusters!,.02,0,0,2,32640,0,1,.19399067286028038,.38798134572056076,3261.6,.19399067286028038,.21321142216124989
.21899999999999997,1,.21551949637276785,256,8,3600,1,4,1,1000,.21411774046388563,sum_of_sum!,erase_clusters!,.03,0,0,2,32640,0,1,.16722595530229467,.33445191060458934,2811.6,.16722595530229467,.1837948352184726
.34299999999999997,1,.2215102059500558,256,8,3600,1,4,1,1000,.21411774046388563,sum_of_sum!,erase_clusters!,.04,0,0,2,32640,0,1,.14067535548477286,.2813507109695457,2365.2000000000003,.14067535548477286,.1546135809712375
.45499999999999996,1,.22775486537388392,256,8,3600,1,4,1,1000,.21411774046388563,sum_of_sum!,erase_clusters!,.05,0,0,2,32640,0,1,.11669416855281767,.23338833710563534,1962.0000000000002,.11669416855281767,.12825631907050905
.0030000000000000027,1,.206878662109375,256,8,3800,1,4,1,1000,.22585164010635364,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.22517408518603457,.45034817037206915,3788.6,.22517408518603457,.24766151398090241
.06000000000000005,1,.2127682822091239,256,8,3800,1,4,1,1000,.22585164010635364,sum_of_sum!,erase_clusters!,.01,0,0,2,32640,0,1,.21230054169997242,.42460108339994485,3572,.21230054169997242,.2335023301324456
.126,1,.2189301082066127,256,8,3800,1,4,1,1000,.22585164010635364,sum_of_sum!,erase_clusters!,.02,0,0,2,32640,0,1,.19739433345295307,.39478866690590614,3321.2,.19739433345295307,.21710748567633772
.264,1,.2246979304722377,256,8,3800,1,4,1,1000,.22585164010635364,sum_of_sum!,erase_clusters!,.03,0,0,2,32640,0,1,.16622680711827628,.33245361423655256,2796.7999999999997,.16622680711827628,.18282735635902123
.39,1,.23049981253487722,256,8,3800,1,4,1,1000,.22585164010635364,sum_of_sum!,erase_clusters!,.04,0,0,2,32640,0,1,.1377695004648757,.2755390009297514,2318,.1377695004648757,.15152810785190618
.498,1,.23635046822684153,256,8,3800,1,4,1,1000,.22585164010635364,sum_of_sum!,erase_clusters!,.05,0,0,2,32640,0,1,.11337752333338953,.22675504666677906,1907.6,.11337752333338953,.12470018056009328
.20599999999999996,1,.3377723693847656,256,8,6750,1,4,1,1000,.39813480433289977,sum_of_sum!,erase_clusters!,0,0,0,2,32640,0,1,.3161190346403224,.6322380692806449,5359.5,.3161190346403224,.35035155048847766
.5349999999999999,1,.3411971500941685,256,8,6750,1,4,1,1000,.39813480433289977,sum_of_sum!,erase_clusters!,.01,0,0,2,32640,0,1,.18513268401479843,.37026536802959686,3138.7500000000005,.18513268401479843,.2051806939258717
.7070000000000001,1,.34446280343191965,256,8,6750,1,4,1,1000,.39813480433289977,sum_of_sum!,erase_clusters!,.02,0,0,2,32640,0,1,.1166534976695396,.2333069953390792,1977.7499999999995,.1166534976695396,.1292858996135062
.859,1,.34722927638462614,256,8,6750,1,4,1,1000,.39813480433289977,sum_of_sum!,erase_clusters!,.03,0,0,2,32640,0,1,.056137007410938876,.11227401482187775,951.7500000000001,.056137007410938876,.062216081383974
.923,1,.35070719037737164,256,8,6750,1,4,1,1000,.39813480433289977,sum_of_sum!,erase_clusters!,.04,0,0,2,32640,0,1,.030656379933633265,.06131275986726653,519.7499999999997,.030656379933633265,.03397615791890776
